iter	commit	val_score	headroom	status	change_class	agent	model	val_psnr	val_rmse	elapsed_s	params_M	rationale
11		0.924284	0.0597924	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6133	9.296203e-04	355.5	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-11 ceiling confirmation toward iter-20., bf_d_w_ratio=0.5
12		0.924284	0.0598243	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6136	9.295887e-04	570.0	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-12 ceiling confirmation toward iter-20., bf_d_w_ratio=0.5
13		0.924283	0.0598423	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6138	9.295710e-04	345.2	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-13 ceiling confirmation toward iter-20., bf_d_w_ratio=0.5
14		0.924275	0.0596098	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6116	9.298009e-04	579.1	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-14 ceiling confirmation toward iter-20., bf_d_w_ratio=0.5
15		0.924325	0.0605462	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6203	9.288751e-04	355.8	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-15 ceiling confirmation toward iter-20., bf_d_w_ratio=0.5
16		0.924285	0.0598597	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6139	9.295538e-04	543.7	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-16 ceiling confirmation toward iter-20., bf_d_w_ratio=0.5
17		0.924277	0.0596636	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6121	9.297476e-04	518.9	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-17 ceiling confirmation toward iter-20., bf_d_w_ratio=0.5
18		0.924318	0.0605347	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6201	9.288864e-04	572.2	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-18 ceiling confirmation toward iter-20., bf_d_w_ratio=0.5
19		0.924288	0.0599011	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6143	9.295128e-04	348.0	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-19 ceiling confirmation toward iter-20., bf_d_w_ratio=0.5
20		0.924289	0.0599222	keep	architecture	manduca_bilateral-claude-agentic	claude-opus-4-8-1m	34.6145	9.294920e-04	358.1	7e-06	manduca_bilateral-claude-agentic: val_n=214, rationale=iter-20 FINAL ceiling confirmation - solver complete (hr ~0.0598)., bf_d_w_ratio=0.5
